X Y RA DEC F200W
1553.7196309656952 1640.951866131919 53.130936128564585 -27.81229734475876 150.1979217529297
173.83253822605343 844.5637751767146 53.143937531525836 -27.81893377074645 144.6014404296875
525.7846608286345 1507.0163671644777 53.14062109498276 -27.81341348425863 144.34033203125
1825.2179611310785 1845.7124717942652 53.12837826523843 -27.81059089089532 143.0880584716797
954.3894006109139 526.9229012957438 53.13658290783299 -27.821581007598944 138.74081420898438
1097.3750085021438 817.768981766838 53.13523563734774 -27.819157290096427 133.894287109375
1812.1226775771113 1854.0962923051948 53.12850164820448 -27.810521032379025 132.45350646972656
982.2109391780049 2012.6163080105166 53.13632071371222 -27.80920023026514 129.74034118652344
1013.2728057512454 1818.1695758158485 53.13602806727466 -27.81082062019416 128.00979614257812
1773.6954847000156 1448.1047026516903 53.1288634725734 -27.813904314461237 126.25714111328125
266.5717015406202 625.5071731799641 53.143063835439705 -27.82075929008617 122.90188598632812
1227.141762987022 2036.601093372512 53.134013112757486 -27.809000344425844 119.88273620605469
387.93381689214755 989.9607673189302 53.1419201385334 -27.81772223090532 118.69942474365234
1808.8078514426231 1361.2269965014216 53.128532599404544 -27.81462827811186 118.12970733642578
946.0021560326028 1800.2313116808136 53.13666186507157 -27.810970103818722 117.59156799316406
429.4545752963862 1912.2588105682073 53.141528525460096 -27.81003643029438 113.05436706542969
1611.7239888998206 1498.5496713252612 53.13038956708561 -27.813484008981664 110.50315856933594
221.02749842347862 1879.9187143315803 53.143492245437464 -27.810305837981172 107.44107055664062
103.31075273349643 1979.3950073926953 53.144601253393446 -27.80947680403683 106.20365905761719
1142.983831038724 991.5511528860623 53.13480591147642 -27.817709102532426 103.92700958251953
927.0824364427403 909.3190572268657 53.13684018167318 -27.818394371519428 102.40296173095703
986.0154747310563 1869.6727704947893 53.13628487338112 -27.810391426486852 102.12346649169922
453.50259933961013 1471.0192455235099 53.14130213836122 -27.81371343557334 101.94096374511719
596.3137965049075 978.050425132848 53.13995674577542 -27.81782155463528 101.42359924316406
1146.2729206290285 1302.5356097109216 53.134774948536084 -27.815117565140277 101.12503814697266
1857.5187218681388 366.42627738930764 53.12807304968243 -27.822918258804506 100.69503021240234
529.395075681799 1704.3195561473312 53.14058700775068 -27.811769292180355 100.03984069824219
399.55740205892107 1069.9650248190133 53.141810582745045 -27.817055533447967 98.73416900634766
1436.1824355322578 1481.3962067261468 53.132043483865935 -27.813627010634193 96.08930969238281
659.253014980918 201.25445944504725 53.139363924632505 -27.82429487025291 95.60225677490234
496.17921536190136 653.1240129990198 53.140900358026926 -27.82052924412901 95.14137268066406
726.9618034399132 469.7526941099146 53.13872586304945 -27.822057399321245 94.78422546386719
73.88569490289342 1291.668602463141 53.1448789533392 -27.81520783969521 94.38743591308594
75.69464838099623 413.12673227508094 53.14486251184278 -27.822529022941204 90.88166046142578
77.98205344998814 124.6103676445075 53.14484115589316 -27.824933327307157 90.02598571777344
1058.713314441978 227.4615992808831 53.13559990529994 -27.824076519590857 88.98948669433594
370.20801737800764 1411.3754119409743 53.1420869552307 -27.814210434913004 87.29503631591797
1585.2954298898362 1607.4617601101575 53.13063861655614 -27.812576417959335 86.17301940917969
1705.5317963931748 67.08778529791232 53.129505020855646 -27.82541281983389 86.0898666381836
1290.0485352594694 729.9924399819175 53.13342018925287 -27.81988874036363 85.49497985839844
1020.7630970211416 10.793924234698807 53.13595750101761 -27.825882083900225 84.93181610107422
164.54315915944187 1307.977782895052 53.14402477084416 -27.81507198231064 83.20165252685547
1383.6658005901606 760.4602760188072 53.13253809960702 -27.81963482299856 82.92681121826172
1883.2140394917142 1155.9369882680264 53.12783142236655 -27.816338989052092 80.55004119873047
5.343802283851346 825.4078782435123 53.145525096757595 -27.819093302529918 80.19722747802734
1666.184539141688 823.4830718905017 53.129876135830195 -27.81910954252492 78.50176239013672
1632.4901060779594 295.28574184012734 53.13019338293478 -27.82351120037326 76.7007827758789
504.4356620626028 705.2136635455284 53.14082254260946 -27.820095166475937 74.63885498046875
1080.462861148894 789.3937554426416 53.13539498781711 -27.819393751017717 74.13995361328125
1839.3620032145916 1667.2680925643554 53.128244900901485 -27.812077920049564 73.66068267822266
1644.872007634869 1430.138754598839 53.13007722152719 -27.814054087141113 72.42459869384766
1220.6601951352825 591.3686614995336 53.13407397293863 -27.821043948781004 72.40895080566406
1661.6560258193615 1425.940013965598 53.129919082670526 -27.814089069892862 72.40059661865234
593.5268509942458 1165.3434182778108 53.139982946642505 -27.816260778931728 71.08190155029297
990.3021585330114 1647.13843209169 53.13624449156566 -27.81224587938374 70.1466064453125
817.459927669885 405.7520259451469 53.13787314774443 -27.82259075279331 69.65592193603516
1159.9712744016076 937.735492323877 53.134645847229315 -27.818157564985405 69.57909393310547
1915.5552896912982 831.8742194731019 53.127526491833784 -27.819039493991607 67.78083038330078
1913.0029635709873 348.977859218283 53.127550230206474 -27.823063631719638 67.20516204833984
1069.1002571304437 782.4501238839089 53.13550204989045 -27.819451614983006 67.1986083984375
867.6243994626365 1455.7265921468588 53.137400348479616 -27.813840970585662 66.48282623291016
861.8193958481253 47.24324160321646 53.13745520756617 -27.825578331185326 66.40190124511719
1189.9307322731402 860.3660070509873 53.13436355301082 -27.81880230780337 66.35808563232422
954.5355487949723 1757.621779875488 53.136581468934246 -27.811325183648382 65.80531311035156
1362.3432971685288 728.5913996878505 53.13273900009767 -27.81990040172655 64.92008209228516
142.68145826323087 820.6514333795614 53.14423106153165 -27.819133023011403 63.77485656738281
526.4067388812588 181.54817786020214 53.14061571078041 -27.82445905262213 63.52003479003906
1778.3920910684324 765.8849708747628 53.12881884966914 -27.819589476585037 62.97938919067383
1485.1894894924756 1928.6295016633464 53.131581896467104 -27.80990005287467 62.46571350097656
599.048088705521 452.1206927582872 53.13993114433063 -27.822204303128828 61.89909744262695
2023.1636652623301 1438.3998190952138 53.126513010819615 -27.813985049007275 61.859375
1482.4742449781697 170.96683359279098 53.13160689551038 -27.824547242451864 61.80073928833008
258.7347828070633 1261.226549604534 53.143137326697484 -27.81546162484621 61.242218017578125
594.8354781823009 875.5753189862905 53.13997070658895 -27.8186755134458 60.63168716430664
1204.7224962363834 1158.410159472815 53.134224219711534 -27.81631860489503 60.0728759765625
343.2789204095882 1015.9807784746992 53.142340872789596 -27.8175053786784 59.691497802734375
909.0081055261624 591.964755694808 53.137010508955406 -27.821038989468995 59.31828308105469
465.23832399210767 1911.2154586899474 53.14119138834778 -27.810045138085126 59.25442886352539
620.0818461966999 366.76623100540553 53.139732976952345 -27.82291559587861 58.35417938232422
1565.0790269057215 759.0856377256357 53.13082875848064 -27.81964622606299 55.32537841796875
1947.7825262502522 1945.4769573342028 53.12722358069506 -27.809759452621737 54.83661651611328
650.5528173582686 1484.7322085159574 53.13944555795668 -27.81359922034844 54.644771575927734
1356.1423111150314 612.843540736887 53.13279740035946 -27.82086496854336 54.11824035644531
969.24859933055 511.4838504948277 53.13644289722588 -27.821709666945896 53.525779724121094
666.7634626145474 1275.0957828203 53.13929287806967 -27.815346194341537 52.50407028198242
426.7762291620952 664.9844850483994 53.14155429815768 -27.8204303818927 52.435081481933594
1892.7071941038716 789.2359136474166 53.127741746831845 -27.819394826063732 52.200008392333984
648.5176315178218 1430.5897467821392 53.13946474784156 -27.814050407039613 51.468666076660156
865.6535275789619 459.2909917391212 53.13741903183928 -27.822144600372635 51.26611328125
1760.0717141986634 1279.3562316740777 53.128991744050595 -27.815310558176947 51.10169219970703
428.60122341454974 1780.0336479873245 53.14153662225453 -27.811138306303576 50.74277877807617
669.55034365707 631.2638513281474 53.13926678512131 -27.820711461057854 50.638458251953125
1430.852369609529 1113.6900000045819 53.13209359471628 -27.816691230406747 50.51061248779297
1534.1327225164337 1391.0275237868302 53.13112057880273 -27.81438005410455 50.44239807128906
1087.0119121327934 794.5849988101832 53.13533328067929 -27.81935049040616 50.32734680175781
1790.5336636387356 618.6266771019766 53.12870436583717 -27.820816623115252 49.86249923706055
1282.0746135515305 1401.841596567579 53.13349544795265 -27.81428999873827 49.225128173828125
956.9134416890748 1315.476512241329 53.13655908673327 -27.815009727627153 49.06571578979492
424.8144620961466 782.5269033418745 53.14157273183964 -27.81945086099632 49.049434661865234
136.74674944097706 454.1496059914698 53.14428721537033 -27.822187201507067 48.83747863769531
452.94558943607365 1439.2452631202275 53.141307399541304 -27.81397821855454 48.436946868896484
1546.593687984876 165.63609050839045 53.131002709737714 -27.824591645189788 48.35548400878906
1613.3677689903539 1812.988979518673 53.13037421366163 -27.810863680829698 48.01139831542969
1930.5698662032723 1757.0436595987399 53.12738562630729 -27.811329740133182 47.88932418823242
1967.931614056439 1192.690178837703 53.12703323226838 -27.816032663625354 47.6990852355957
692.0715611064915 1315.8613737504256 53.13905441570747 -27.815006486661286 47.58184051513672
754.5875416940216 1181.0835332332204 53.13846541903837 -27.81612964734927 46.25712203979492
690.1118416750332 1860.2628784042881 53.13907274868188 -27.8104698070784 45.917884826660156
895.670173054094 239.30534080557436 53.13713621809885 -27.82397781686422 45.89763641357422
1520.6333443475437 1265.9051465016933 53.1312477237093 -27.815422744921463 45.57211685180664
642.2134773751364 188.93377070794725 53.13952448756931 -27.824397538588734 45.06156539916992
712.9496979530911 960.8872719370086 53.1388577826212 -27.817964608463033 44.79296112060547
875.8853467602288 1770.3859569618144 53.1373224813233 -27.811218810036863 44.34770965576172
709.2219851636632 223.85487879783966 53.13889307369287 -27.82410654428823 43.10313415527344
188.97813025760172 4.416720856515667 53.14379533254466 -27.82593500423278 42.72159957885742
610.064198247764 1904.4804302902553 53.13982690944979 -27.810101308350724 42.60010528564453
1037.4711027678914 332.07494965529906 53.13580006625674 -27.823204742008674 42.48042297363281
653.013624630448 108.1923027887658 53.13942274189988 -27.825070386742937 42.11924362182617
363.70474033862024 36.61321562141836 53.14214888477149 -27.82566678368928 41.77656936645508
1615.8704288464187 1165.4953592433167 53.13035035752494 -27.816259459999404 41.52532196044922
1462.5483386462465 21.02467769526322 53.13179460549883 -27.825796766108553 41.473731994628906
1163.7828596486427 1318.7674585636605 53.13460997210319 -27.814982298266372 41.1321907043457
663.3299065020226 533.0714290577832 53.139325422505074 -27.821529729816028 41.04765701293945
546.9346868498237 1194.5502430094098 53.140421931035824 -27.81601737520671 41.00602722167969
1298.604821902827 1497.75422411243 53.13333972109955 -27.813490724030842 40.66713333129883
1372.6801985564841 942.380693429221 53.13264165576256 -27.818118822012103 40.48991775512695
1766.3555297144462 1783.2954899717051 53.12893280851976 -27.81111106144355 40.398738861083984
519.4473138798655 49.140755704079425 53.14068133620818 -27.825562445552922 40.21144104003906
1836.5265840025963 1849.7752638855745 53.12827172259274 -27.81055702846182 40.20576858520508
291.4549039209212 592.3974732986383 53.14282939208047 -27.82103521610543 39.931396484375
1417.0747461812798 544.2181179860629 53.13222324705606 -27.82143683293104 39.70849609375
683.807009225236 199.35666838318548 53.139132558615415 -27.824310690714395 39.492034912109375
569.5338415935225 1866.824948510348 53.14020877987752 -27.8104150927757 39.27902603149414
1145.082394290517 1454.1993690911213 53.134786178913814 -27.813853700575066 38.85835266113281
1358.5694563920067 1428.1317637978148 53.13277472789584 -27.814070899518605 38.64570236206055
2041.219573543623 862.6631706200119 53.12634246696621 -27.81878284269995 38.63086700439453
1513.0504145447435 214.35232882728633 53.13131879816657 -27.82418568739815 38.48734664916992
896.4591658523093 1754.0571930788133 53.137128643936904 -27.81135488488055 38.144493103027344
509.6907276343105 1502.329493766076 53.14077273085799 -27.81345253632697 37.56547164916992
827.595122093192 1697.4081180148123 53.13777746427043 -27.811826953369646 36.55836486816406
642.1538636634233 1064.3874620002475 53.139524807569444 -27.817102091195366 36.36772155761719
1699.698578171793 1066.4420433373964 53.1295604747487 -27.81708487031885 36.32366943359375
3.5103526116537296 375.07521289140743 53.14554270440463 -27.822846073477216 36.087615966796875
1730.3151948581335 809.020984638296 53.12927186929439 -27.81923003226358 35.982025146484375
508.28124904418075 97.03065722021745 53.140786534765134 -27.825163359405366 35.96903610229492
1835.445455091964 515.0219174053143 53.12828112541093 -27.821679973437167 35.68120574951172
2035.8821666619601 1434.3643946736952 53.12639317581518 -27.81401866936626 35.24800491333008
994.2615757880493 532.5435353665089 53.13620721101872 -27.8215341702488 35.16835403442383
1909.1905301535385 1788.5593125257237 53.127587074852514 -27.8110671219435 34.88595199584961
1973.7009313542337 146.94275362537826 53.126978155345775 -27.824747221862832 34.30658721923828
1868.593220854526 1931.0382008239858 53.12796965410087 -27.80987982035181 34.141963958740234
677.4132641781298 457.05253495720035 53.139192740786015 -27.822163223780873 34.12954330444336
1526.2760415304374 1256.2447469847998 53.131194554743395 -27.81550324644827 34.080711364746094
458.9775188723405 287.9568477696687 53.14125103786242 -27.823572290804254 33.952354431152344
662.0774840110578 452.33751858259905 53.139337244614836 -27.82220251210867 33.87614059448242
1611.6164390628269 1981.945236474819 53.13039078576558 -27.809455712709997 33.86811828613281
1043.2090331573168 1359.0506054271584 53.135746013901986 -27.814646611505655 33.72502899169922
771.787741157679 131.7415914194852 53.13830354918502 -27.824874166350227 33.138668060302734
587.0880812456387 499.6599984231408 53.14004382346447 -27.821808138955195 33.0681037902832
2006.7218510880152 963.2897374981051 53.12666758584696 -27.817944310049235 32.12834548950195
1635.3893081623303 1242.7942902868115 53.13016648352018 -27.815615294734997 31.027690887451172
180.74649734016282 1215.37212951261 53.1438721600498 -27.815843704901425 30.757112503051758
1340.8393099866298 1894.2303512889634 53.13294188591582 -27.81018674835544 30.70723533630371
638.6359707704015 198.28569774196592 53.13955819499411 -27.824319604986915 30.570703506469727
1196.5762493034003 1445.4561991689525 53.13430101004993 -27.81392655548967 30.402875900268555
756.3852429157625 1108.438135834656 53.13844849505513 -27.816735025968825 30.02777099609375
992.871463510704 428.8668197481528 53.13622031171889 -27.82239814284645 29.98273277282715
1090.4755886833984 1415.2973085900396 53.13530067459463 -27.81417788768579 29.97008514404297
1843.3150884730583 284.21207143155414 53.12820683675383 -27.82360338468251 29.90386199951172
1011.497228106139 1328.3667762243017 53.13604480047487 -27.814902310149783 29.703142166137695
610.5138498357503 2044.0483251065593 53.13982263132151 -27.80893824270447 29.46840476989746
1888.7720399580521 1757.8818965429382 53.12777943084127 -27.81132277849325 29.373247146606445
1352.9531667650367 1998.2963779410604 53.132827779484515 -27.80931952898292 29.358909606933594
1985.1204817093526 146.13853437888395 53.12687055061681 -27.82475391671031 29.269807815551758
383.4307860139503 1028.0179284616831 53.14196254933347 -27.817405086059374 29.200666427612305
1185.8421874182575 256.24920925218726 53.134402005754005 -27.823836614852105 29.134967803955078
1994.6659282864662 922.9920565191671 53.12678115102872 -27.81828013158333 29.036771774291992
1485.7570173393703 1615.3982748393837 53.13157644492581 -27.812510312891895 28.541824340820312
1850.1709841191005 1083.2762089058092 53.1281427130464 -27.81694451334735 28.532270431518555
513.1419177057523 55.95164813222618 53.14074074864313 -27.82550568606942 28.3144474029541
1071.2664381989346 1137.1872909369367 53.13548165151241 -27.816495471861252 28.275236129760742
341.103139438811 1625.5928698493333 53.14236107237858 -27.812425277013073 28.08115577697754
1328.6366095521146 1854.9430510853917 53.133056845487424 -27.810514144942545 28.033571243286133
1045.1608846442755 252.14093020290534 53.135727606763794 -27.8238708587447 28.00253677368164
1161.0899911387164 1955.9375451842313 53.13463540734402 -27.809672547830324 27.769474029541016
699.207821954124 507.3826765360461 53.138987368030314 -27.821743810617257 27.63050079345703
266.50262445360727 284.614552458237 53.14306467304489 -27.823600061849977 27.594715118408203
1465.4342649291289 2029.3840450842645 53.13176805275871 -27.809060437397783 27.326175689697266
1945.4256261033138 1274.8657363540522 53.12724533948177 -27.81534788074418 27.0451602935791
1978.1148855895124 135.75792399629563 53.12693655580854 -27.824840426085917 27.03771209716797
648.6452383618839 883.9287183826256 53.13946369390932 -27.818605915627433 27.017005920410156
2010.4486703079103 1439.7874426881972 53.12663281082418 -27.813973493549145 26.883377075195312
49.129508539904464 671.164032405628 53.14511264289883 -27.82037869580575 26.542314529418945
1763.7059250179623 1195.2544466461604 53.1289574575939 -27.816011404664877 26.3939151763916
372.24313617755047 537.930021425095 53.14206819219203 -27.82148914729811 26.30057144165039
465.4105140300002 1183.2437434281546 53.14119006005527 -27.816111569040743 26.10189437866211
103.93061974722093 1227.7367167018413 53.144595913339636 -27.8157406233682 26.095565795898438
1690.9981106115783 1756.6401745070414 53.129642784603924 -27.811333223018767 26.0751953125
558.7542556668809 685.4464298478662 53.140310737787956 -27.820259910529153 25.892318725585938
1098.6378047395483 1596.920515906414 53.13522378092812 -27.812664360597548 25.850500106811523
1876.8638302660056 1198.7850594980432 53.127891280925006 -27.815981925271736 25.830768585205078
445.7846022170022 804.4907157777117 53.141375134798466 -27.8192678371225 25.81515884399414
627.03360943476 203.78181600531286 53.139667519749615 -27.82427380109896 25.763193130493164
703.1816766435602 1348.3319260382834 53.13894972913726 -27.8147359010451 25.417875289916992
417.5858167786739 684.0621275177448 53.14164088579328 -27.820271398002458 25.369050979614258
1148.4774014463974 935.7276347291304 53.13475414497579 -27.81817429808926 25.276029586791992
983.5557655091 1653.936453142578 53.1363080539807 -27.8121892290489 25.12437629699707
1804.0256149297193 1016.2548257270671 53.12857746271519 -27.817503048568305 25.06454086303711
978.8517643499337 1796.497369792019 53.13635236907743 -27.811001221293875 24.903730392456055
1767.803194934655 12.304264257805357 53.128918216682536 -27.825869320773112 24.87535858154297
1883.003198994315 1731.2634454698996 53.12783376624086 -27.81154460209307 24.662935256958008
1544.1280489840146 1231.9118909101628 53.13102634396506 -27.815706014412307 24.564966201782227
1676.0016135772216 822.6682659878957 53.12978363589198 -27.819116328511285 24.450000762939453
172.20813303804448 1228.6721739771049 53.14395260058464 -27.815732866571302 24.261951446533203
385.69910443072354 1801.496290783364 53.14194081989825 -27.810959434030703 24.204133987426758
311.58420491540494 1986.267756628103 53.14263900614792 -27.80941963984955 24.19057273864746
678.5104386804755 1347.5368705466694 53.13918218011643 -27.81474252125183 24.186477661132812
1944.2389718706738 818.6547377748537 53.12725621656535 -27.81914963971943 24.050065994262695
2013.5208367767257 1452.4350545136172 53.12660387432629 -27.81386809484495 23.880151748657227
1928.226830716325 1730.4343422658412 53.12740768414509 -27.811551485795697 23.75352668762207
2020.43585493116 945.8058890712045 53.12653835699322 -27.818090000105173 23.6287899017334
413.7724685551824 1443.4712361614472 53.141676481666586 -27.813942987318622 23.608858108520508
868.3289839757215 117.11870392331764 53.137393860664424 -27.82499603633893 23.518564224243164
2043.935792672989 742.6564882527719 53.12631678546988 -27.81978289660181 23.342098236083984
819.3463158390161 503.1715670972444 53.13785535861636 -27.821778923537828 23.250635147094727
1748.0070759244277 1324.3702507187315 53.12910544044281 -27.814935446986876 23.202943801879883
856.7376559383197 100.84121032114228 53.137503085683136 -27.82513168091921 23.202930450439453
1090.7505619622548 492.8682121839787 53.13529803930644 -27.821864796797986 22.917882919311523
1482.996306324811 383.91084819291746 53.1316020469189 -27.822772708869763 22.846372604370117
1206.6894841150026 1145.8799465124134 53.13420568495587 -27.816423023107728 22.686357498168945
1321.442015421771 1412.2327802179375 53.13312453464026 -27.814203398549747 22.651723861694336
1999.6581789547636 1017.067686313304 53.12673417920448 -27.817496164904888 22.521394729614258
1847.0705820164349 290.9988307333148 53.128171453891156 -27.823546826383424 22.518821716308594
1842.9229038597623 294.5793924575937 53.128210538332674 -27.823516990547898 22.476211547851562
554.4034385553985 1948.3691449873 53.14035130418256 -27.809735553349064 22.41802978515625
60.0551240170995 233.52513469661778 53.14501000217925 -27.8240256933218 22.395753860473633
720.4693744573034 1686.4378259216492 53.138786771387004 -27.811918355348855 22.35932159423828
675.2669744643154 1320.0206266025557 53.13921274676275 -27.814971822563944 22.34877586364746
1064.6393139474883 1138.7797853477482 53.135544092899714 -27.81648220126077 22.342391967773438
1432.2245833745906 630.474487307157 53.13208052294074 -27.820718025975577 22.30679702758789
1482.868888756517 1014.0526038124777 53.131603456613405 -27.81752152764072 22.229829788208008
1915.8947279235529 586.3012928241382 53.12752313516582 -27.821085934826915 22.189285278320312
353.7305672725091 1820.6214318878565 53.14224200560714 -27.81080004448531 22.162805557250977
562.7246489923806 200.92201189341688 53.14027348871866 -27.8242976151464 22.110427856445312
42.944338053494675 909.4828013342641 53.14517075313435 -27.818392702224262 22.005416870117188
205.60923859670595 1947.0916775396477 53.14363746959498 -27.80974605531128 21.964248657226562
897.4830290774571 46.29403467832867 53.13711915369388 -27.82558624453617 21.941814422607422
680.6973965463544 1223.4553076660459 53.139161605541524 -27.81577653475426 21.910749435424805
595.0766792274402 1027.856414816537 53.13996838669738 -27.81740650438343 21.58501434326172
1124.2416721395066 1138.5164068535796 53.13498251435171 -27.816484393396756 21.49717140197754
1240.7371897067687 216.14028420313048 53.133884739018406 -27.824170849242634 21.483076095581055
363.5154561295942 1670.2647658684766 53.142149888168376 -27.81205302084332 21.440914154052734
473.9977099482686 822.2960063532537 53.14110929458015 -27.81911946988045 21.31573486328125
633.519950828949 1209.3596423485417 53.13960611656956 -27.81589398756317 20.999940872192383
386.17844680762414 884.4597006422265 53.14193672662569 -27.818601405740928 20.995777130126953
360.9498309742148 55.09933371160105 53.142174835094984 -27.82551273154312 20.986427307128906
287.77207040154883 253.84578836611604 53.14286427374897 -27.823856478373852 20.723308563232422
517.9388897759184 225.44011842077327 53.140695485378686 -27.824093283738932 20.684598922729492
67.546936199421 1981.3177804447193 53.14493820006544 -27.809460759469623 20.548236846923828
693.7714916898121 1755.1135938350585 53.13903829415889 -27.811346051880694 20.49329376220703
596.61736130339 1309.956037882519 53.13995378296157 -27.815055674620226 20.45813751220703
1269.9864327658627 1039.0263422822766 53.13360927699935 -27.817313461133075 20.44251823425293
815.6563326523163 1906.12789980173 53.137889916307 -27.81008762033343 20.35013771057129
401.37351244433 1419.6014162171823 53.14179331370688 -27.81414189759603 20.317934036254883
1137.8311144387455 610.187015735648 53.13485442997249 -27.820887137387537 20.31435775756836
630.3733186574351 116.99899522363705 53.139636075168255 -27.824996992103706 20.307939529418945
991.3199396700247 542.7244126775927 53.136234928415334 -27.821449329546223 20.297653198242188
796.0492325838794 1718.7752995380092 53.13807467608289 -27.811648889246122 20.225324630737305
412.2560490782056 988.3472768675563 53.14169097047536 -27.817735686363463 20.197629928588867
893.4213346847018 637.32307730395 53.1371573707266 -27.820661002232935 20.162904739379883
